event id,MT id,time (s),velocity (nm/s),equilibrium density (1/nm),number of Ase1 molecules at tip fitted with gaussian (1),number of Ase1 molecules at tip fitted with exponential (1),lengthscale of exponential decay (nm),condition
antiparallel_84,9.0,2.69,54.475,0.040854,9.4536,5.6054,168.83,antiparallel
antiparallel_84,9.0,4.914,159.09,0.096856,9.8717,3.2677,395.01,antiparallel
antiparallel_84,9.0,7.363,160.34,0.10091,36.876,26.868,126.55,antiparallel
antiparallel_84,9.0,9.812,90.414,0.10854,37.927,26.597,145.93,antiparallel
antiparallel_84,9.0,12.231,48.417,0.11378,37.956,21.677,316.74,antiparallel
antiparallel_84,9.0,14.68,73.172,0.1128,38.275,24.998,187.71,antiparallel
antiparallel_84,9.0,17.082,45.877,0.11189,48.331,32.588,278.2,antiparallel
antiparallel_84,9.0,20.2,66.138,0.099539,65.425,40.768,428.45,antiparallel
antiparallel_84,9.0,23.15,203.5,0.1066,49.494,34.41,186.12,antiparallel
antiparallel_86,9.0,0.0,,0.078648,6.9799,2.4752,89.476,antiparallel
antiparallel_86,9.0,2.434,161.33,0.080561,22.558,11.76,319.93,antiparallel
antiparallel_86,9.0,4.883,170.53,0.083224,33.256,22.754,156.29,antiparallel
antiparallel_86,9.0,7.316,110.29,0.094336,29.074,18.254,181.76,antiparallel
antiparallel_86,9.0,9.959,189.59,0.08606,14.558,5.6435,239.13,antiparallel
antiparallel_86,9.0,12.23,171.08,0.10171,33.804,29.381,46.188,antiparallel
antiparallel_86,9.0,14.68,49.145,0.092243,24.921,20.068,70.724,antiparallel
antiparallel_86,9.0,17.113,75.114,0.081555,31.498,20.799,252.65,antiparallel
antiparallel_86,9.0,20.171,45.495,0.073203,46.902,32.439,772.57,antiparallel
antiparallel_86,9.0,22.605,,0.068923,,,,antiparallel
antiparallel_86,9.0,25.069,210.52,0.074168,46.65,31.047,339.13,antiparallel
antiparallel_86,9.0,27.487,144.27,0.076891,42.081,30.095,177.89,antiparallel
antiparallel_86,9.0,29.937,64.672,0.084173,28.597,15.521,298.26,antiparallel
antiparallel_124,14.0,0.0,,0.079522,,,,antiparallel
antiparallel_124,14.0,2.434,,0.079522,23.221,7.0508,558.06,antiparallel
antiparallel_124,14.0,4.883,184.6,0.081527,34.055,21.538,119.07,antiparallel
antiparallel_124,14.0,7.348,184.77,0.094393,27.73,19.813,80.374,antiparallel
antiparallel_124,14.0,10.406,139.03,0.09945,18.744,6.2444,329.26,antiparallel
antiparallel_124,14.0,12.855,223.02,0.093618,31.837,13.288,254.34,antiparallel
antiparallel_124,14.0,15.288,176.92,0.095787,53.708,33.513,162.34,antiparallel
antiparallel_124,14.0,17.738,108.07,0.10087,82.197,37.121,307.75,antiparallel
antiparallel_124,14.0,20.171,182.61,0.10156,51.609,32.324,156.23,antiparallel
antiparallel_124,14.0,22.62,129.51,0.095056,49.338,33.252,117.16,antiparallel
antiparallel_124,14.0,25.07,123.02,0.094728,50.751,30.715,134.53,antiparallel
antiparallel_124,14.0,27.519,137.51,0.11332,46.322,31.863,103.19,antiparallel
antiparallel_124,14.0,30.447,83.768,0.1165,62.507,38.927,158.47,antiparallel
antiparallel_124,14.0,32.402,102.23,0.12791,67.897,38.358,192.39,antiparallel
antiparallel_124,14.0,35.366,83.872,0.13717,114.83,69.234,236.59,antiparallel
antiparallel_124,14.0,37.846,77.302,0.12995,106.18,67.402,198.82,antiparallel
antiparallel_124,14.0,40.311,25.377,0.12297,77.591,40.044,208.94,antiparallel
antiparallel_124,14.0,42.76,74.19,0.10177,56.091,21.897,309.1,antiparallel
antiparallel_124,14.0,45.225,174.89,0.090865,38.253,14.849,305.49,antiparallel
antiparallel_128,14.0,0.0,,0.074892,11.632,9.0428,56.244,antiparallel
antiparallel_128,14.0,2.45,213.47,0.077656,27.91,19.669,181.13,antiparallel
antiparallel_128,14.0,4.899,228.96,0.060687,54.454,38.931,381.81,antiparallel
antiparallel_128,14.0,7.379,220.14,0.067963,61.087,49.784,170.39,antiparallel
antiparallel_128,14.0,9.828,146.54,0.090508,68.707,56.051,152.09,antiparallel
antiparallel_128,14.0,12.808,134.08,0.091953,51.842,38.965,171.89,antiparallel
antiparallel_128,14.0,15.257,,0.085694,,,,antiparallel
antiparallel_128,14.0,17.722,171.55,0.084831,24.759,17.902,196.4,antiparallel
antiparallel_133,15.0,0.0,,0.074799,,,,antiparallel
antiparallel_133,15.0,1.597,,0.067254,13.321,8.4205,97.042,antiparallel
antiparallel_133,15.0,5.731,220.85,0.063376,7.4382,4.0098,87.942,antiparallel
antiparallel_133,15.0,9.02,186.42,0.065193,12.848,12.121,11.321,antiparallel
antiparallel_133,15.0,10.614,264.48,0.053319,29.523,7.6554,794.45,antiparallel
antiparallel_133,15.0,13.047,341.6,0.053661,12.588,0.085207,5.0502,antiparallel
antiparallel_133,15.0,15.528,298.22,0.068514,28.859,9.0567,449.17,antiparallel
antiparallel_133,15.0,17.946,247.4,0.063656,39.877,15.741,344.63,antiparallel
antiparallel_133,15.0,20.395,147.59,0.070398,33.735,18.084,188.46,antiparallel
antiparallel_133,15.0,22.844,155.98,0.069554,33.107,22.304,118.22,antiparallel
antiparallel_135,15.0,0.0,,0.043518,,,,antiparallel
antiparallel_135,15.0,2.48,,0.032222,2.6869,2.666,5.0486,antiparallel
antiparallel_135,15.0,4.929,229.71,0.042239,8.8601,3.8969,169.28,antiparallel
antiparallel_135,15.0,7.379,274.77,0.034594,12.751,5.3778,274.68,antiparallel
antiparallel_135,15.0,9.828,188.07,0.037331,8.4982,1.7406,1000.0,antiparallel
antiparallel_135,15.0,12.823,276.18,0.045782,11.169,5.0914,170.21,antiparallel
antiparallel_135,15.0,15.9,253.2,0.040089,24.69,11.909,279.27,antiparallel
antiparallel_135,15.0,17.768,292.16,0.052755,20.637,13.435,118.83,antiparallel
antiparallel_135,15.0,20.217,150.25,0.050726,32.188,11.47,423.64,antiparallel
antiparallel_135,15.0,22.667,259.59,0.052812,20.036,13.867,99.265,antiparallel
antiparallel_135,15.0,25.116,135.24,0.05791,27.142,16.633,134.83,antiparallel
antiparallel_135,15.0,27.581,137.48,0.0589,33.568,23.265,124.84,antiparallel
antiparallel_135,15.0,30.014,88.774,0.063935,34.661,25.327,105.15,antiparallel
antiparallel_135,15.0,,,0.001223,,,,antiparallel
antiparallel_135,15.0,32.463,53.812,0.061381,33.602,23.967,108.52,antiparallel
antiparallel_135,15.0,38.594,87.963,0.065192,49.035,26.837,232.63,antiparallel
antiparallel_135,15.0,41.075,119.84,0.083757,57.094,17.069,646.98,antiparallel
antiparallel_135,15.0,43.524,197.91,0.088114,70.196,44.926,197.65,antiparallel
antiparallel_135,15.0,45.973,116.3,0.083538,67.074,49.194,130.9,antiparallel
antiparallel_135,15.0,48.422,92.257,0.066738,53.162,35.088,176.27,antiparallel
antiparallel_135,15.0,50.871,102.49,0.059637,53.205,27.559,300.01,antiparallel
antiparallel_135,15.0,54.07,,0.061168,,,,antiparallel
antiparallel_135,15.0,55.754,,0.060372,,,,antiparallel
antiparallel_135,15.0,58.219,160.01,0.081597,31.895,21.779,103.07,antiparallel
antiparallel_135,15.0,60.637,47.458,0.083828,24.171,9.3941,277.61,antiparallel
antiparallel_135,15.0,63.617,58.265,0.08715,26.538,5.6141,627.04,antiparallel
antiparallel_135,15.0,66.05,247.97,0.095066,31.99,14.254,255.84,antiparallel
antiparallel_135,15.0,68.546,93.176,0.081423,72.044,25.769,528.82,antiparallel
antiparallel_135,15.0,70.995,61.703,0.07544,59.256,22.532,563.17,antiparallel
antiparallel_135,15.0,73.476,119.46,0.071793,70.159,32.071,332.2,antiparallel
antiparallel_135,15.0,75.956,142.12,0.066919,56.958,37.921,178.01,antiparallel
antiparallel_135,15.0,78.421,46.823,0.064641,55.986,31.303,281.79,antiparallel
antiparallel_140,16.0,0.0,,0.033654,,,,antiparallel
antiparallel_140,16.0,2.496,,0.04994,,,,antiparallel
antiparallel_140,16.0,4.977,,0.025036,8.1018,3.4413,103.64,antiparallel
antiparallel_140,16.0,7.925,119.15,0.005025,13.895,7.1498,127.25,antiparallel
antiparallel_140,16.0,10.374,67.568,0.073343,10.592,9.6132,4.8548,antiparallel
antiparallel_140,16.0,12.959,,0.071868,,,,antiparallel
antiparallel_140,16.0,15.273,212.16,0.059501,6.9372,6.898,4.9696,antiparallel
antiparallel_140,16.0,17.753,42.227,0.06417,2.9868,0.31261,800.44,antiparallel
antiparallel_140,16.0,20.202,165.35,0.068897,0.63098,6.904e-11,929.27,antiparallel
antiparallel_140,16.0,22.636,135.92,0.067873,3.3535e-12,3.1021e-14,977.05,antiparallel
